artist_id,biography,confidence_score,created_at,failure_reason,genres_json,hero_asset,location,name,official_label_profile_url,official_website_url,publication_status,record_company_id,slug,source_evidence_json,updated_at
rca_1677cfec,"Kerryn Tolhurst is a respected Australian musician and songwriter from the 70s to today. He has performed with bands like Sundown, Adderly Smith Blues Band, and The Dingoes, and formed The Rattling Sabres. He has worked with artists like John Schumann and Robert Price, and has released solo material, including the single 'Beyond Redemption'.",0.99,2026-07-25T03:28:27.319Z,,"[""rock"",""blues"",""country""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Australia,Kerryn Tolhurst,https://www.lanewaymusic.com.au/kerryntolhurst,,published,rc_b9181116,kerryn-tolhurst-579df8,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/kerryntolhurst"",""summary"":""Biographical information about Kerryn Tolhurst's music career"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:07.607Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/kerryntolhurst"",""summary"":""Genres inferred from Kerryn Tolhurst's band associations and music style"",""confidenceScore"":0.8,""checkedAt"":""2026-07-25T03:45:07.607Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/kerryntolhurst"",""summary"":""Kerryn Tolhurst's nationality and location"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:07.607Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/kerryntolhurst"",""summary"":""No official website URL found on the page"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:07.607Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/kerryntolhurst"",""summary"":""No hero asset image URL found on the page"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:07.607Z""}]",2026-07-25T04:54:34.143Z
rca_709fd8c1,"La Femme were a highly original punk rock band from Melbourne in the late 70s. They had a pioneering sound which pre-dated the more commercial punk of the early 80s. La Femme had a confident, swaggering, glam-infused punk-metal sound led by charismatic frontman Chane Chane.",0.99,2026-07-25T03:28:27.319Z,,"[""punk rock"",""punk-metal""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Melbourne,La Femme,https://www.lanewaymusic.com.au/lafemme,,published,rc_b9181116,la-femme-436d29,"[{""0"":""b"",""1"":""i"",""2"":""o"",""3"":""g"",""4"":""r"",""5"":""a"",""6"":""p"",""7"":""h"",""8"":""y"",""sourceUrl"":""https://www.lanewaymusic.com.au/lafemme"",""checkedAt"":""2026-07-25T03:45:30.644Z""},{""0"":""h"",""1"":""t"",""2"":""t"",""3"":""p"",""4"":""s"",""5"":"":"",""6"":""/"",""7"":""/"",""8"":""w"",""9"":""w"",""10"":""w"",""11"":""."",""12"":""l"",""13"":""a"",""14"":""n"",""15"":""e"",""16"":""w"",""17"":""a"",""18"":""y"",""19"":""m"",""20"":""u"",""21"":""s"",""22"":""i"",""23"":""c"",""24"":""."",""25"":""c"",""26"":""o"",""27"":""m"",""28"":""."",""29"":""a"",""30"":""u"",""31"":""/"",""32"":""l"",""33"":""a"",""34"":""f"",""35"":""e"",""36"":""m"",""37"":""m"",""38"":""e"",""sourceUrl"":""https://www.lanewaymusic.com.au/lafemme"",""checkedAt"":""2026-07-25T03:45:30.644Z""},{""0"":""O"",""1"":""f"",""2"":""f"",""3"":""i"",""4"":""c"",""5"":""i"",""6"":""a"",""7"":""l"",""8"":"" "",""9"":""a"",""10"":""r"",""11"":""t"",""12"":""i"",""13"":""s"",""14"":""t"",""15"":"" "",""16"":""p"",""17"":""a"",""18"":""g"",""19"":""e"",""20"":"" "",""21"":""o"",""22"":""n"",""23"":"" "",""24"":""L"",""25"":""a"",""26"":""n"",""27"":""e"",""28"":""w"",""29"":""a"",""30"":""y"",""31"":"" "",""32"":""M"",""33"":""u"",""34"":""s"",""35"":""i"",""36"":""c"",""sourceUrl"":""https://www.lanewaymusic.com.au/lafemme"",""checkedAt"":""2026-07-25T03:45:30.644Z""},{""sourceUrl"":""https://www.lanewaymusic.com.au/lafemme"",""checkedAt"":""2026-07-25T03:45:30.644Z""}]",2026-07-25T04:54:34.143Z
rca_b6b4b492,"Lez Karski, a seasoned record producer and session musician, began his career at 29 in Sydney and Melbourne. He has collaborated with notable artists such as Flash and The Pan, Nick Cave, and Midnight Oil. Lez has also performed in various Sydney rhythm and blues outfits and currently plays with his Perth band, 'The Nervous Investors'.",0.99,2026-07-25T03:28:27.319Z,,"[""blues"",""rhythm and blues""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Perth,Lez Karski,https://www.lanewaymusic.com.au/les-karski,,published,rc_b9181116,lez-karski-8547ad,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/les-karski"",""summary"":""The biography section on the official Laneway Music page for Lez Karski."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:54.703Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/les-karski"",""summary"":""The genres are inferred from the text mentioning 'rhythm and blues outfits' and 'blues' related information."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:54.703Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/les-karski"",""summary"":""The location is mentioned as Perth in the context of Lez's current band 'The Nervous Investors'."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:54.703Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/les-karski"",""summary"":""There is no official website URL mentioned for Lez Karski on the page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:54.703Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/les-karski"",""summary"":""There is no hero asset image URL mentioned for Lez Karski on the page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:45:54.703Z""}]",2026-07-25T04:54:34.143Z
rca_fa034418,"The Lime Spiders are icons of Australian rock music from the 80s and 90s, known for their solid live reputation and legacy of melodic, energetic rock tracks. Formed with various members over the years, the longest serving included Mick Blood, Tony Bambach, and Ged Corben. They released notable albums such as 'Cave Comes Alive', 'Volatile', and 'Beethoven's Fist'.",0.99,2026-07-25T03:28:27.319Z,,"[""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Australia,Lime Spiders,https://www.lanewaymusic.com.au/lime-spiders,,published,rc_b9181116,lime-spiders-1f7b0c,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/lime-spiders"",""summary"":""Biographical information about Lime Spiders' history and music"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:15.191Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/lime-spiders"",""summary"":""Genre information inferred from biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:15.191Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/lime-spiders"",""summary"":""Location mentioned in biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:15.191Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/lime-spiders"",""summary"":""No official website URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:15.191Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/lime-spiders"",""summary"":""No hero asset image URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:15.191Z""}]",2026-07-25T04:54:34.143Z
rca_62970ef1,"The Little Heroes were a Melbourne band with a brief yet notable presence in Australian pop/rock music. Formed from the ashes of Secret Police and fronted by Roger Wells, they released 3 albums in Australia and are best known for their hit 'One Perfect Day', still played on radio stations around the country.",0.99,2026-07-25T03:28:27.319Z,,"[""pop"",""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Melbourne,Little Heroes,https://www.lanewaymusic.com.au/little-heroes,,published,rc_b9181116,little-heroes-56f1fc,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-heroes"",""summary"":""Official artist page providing information about the band's history, discography, and notable achievements."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:46.989Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-heroes"",""summary"":""Implicitly mentioned through the description of the band as a 'pop/rock music' group."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:46.989Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-heroes"",""summary"":""Explicitly mentioned as 'Melbourne band'."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:46.989Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-heroes"",""summary"":""No official website URL provided."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:46.989Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-heroes"",""summary"":""No hero asset image URL provided."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:46:46.989Z""}]",2026-07-25T04:54:34.143Z
rca_a8764227,"Little Murders were formed from the ashes of Melbourne punk band 'The Fiction' by singer Rob Griffiths. Their sound was catchy, energetic and power 'pop/rock'. The band broke up in 1985, but was reborn in the mid-90s and has released several albums since 2009 with a settled lineup featuring Griffiths and other renowned musicians.",0.99,2026-07-25T03:28:27.319Z,,"[""pop/rock"",""punk""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Melbourne,Little Murders,https://www.lanewaymusic.com.au/little-murders,,published,rc_b9181116,little-murders-be3c4c,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-murders"",""summary"":""Official biography of Little Murders from Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:17.789Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-murders"",""summary"":""Genre description from official biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:17.789Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-murders"",""summary"":""Location mentioned in biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:17.789Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-murders"",""summary"":""No official website URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:17.789Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/little-murders"",""summary"":""No hero asset image URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:17.789Z""}]",2026-07-25T04:54:34.143Z
rca_f956beb0,"Love Child are from Sydney and combine old school rock influences with a touch of blues and a modern attitude. They recreate classic rock sounds, combining influences from both sides of the Atlantic, infusing Motown whilst adding an Australian blues edge to the mix. Love Child are wild, soulful, powerful & raw.",0.99,2026-07-25T03:28:27.319Z,,"[""rock"",""blues""]","https://static.wixstatic.com/media/9acc25_e21a21ce785145c38bdc05f0643a8430~mv2.jpg/v1/fill/w_960,h_640,al_c/9acc25_e21a21ce785145c38bdc05f0643a8430~mv2.jpg",Sydney,Love Child,https://www.lanewaymusic.com.au/lovechild,,published,rc_b9181116,love-child-177691,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/lovechild"",""summary"":""Biographical information about Love Child"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:47.063Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/lovechild"",""summary"":""Music genres associated with Love Child"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:47.063Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/lovechild"",""summary"":""City of origin for Love Child"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:47.063Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/lovechild"",""summary"":""No official website URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:47.063Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/lovechild"",""summary"":""No hero asset image URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:47:47.063Z""}]",2026-07-25T04:54:34.143Z
rca_c151fb41,"Madder Lake are an Australian progressive rock band who originally formed in Melbourne in the late 60s. They were one of the first bands signed to Michael Gudinski's Mushroom Records, who released their debut single, ""Goodbye Lollipop"" in 1973, followed by the album Stillpoint. This contained their biggest hit, the smash single ""12lb Toothbrush"". Madder Lake remain active today, playing live consistently.",0.99,2026-07-25T03:28:27.319Z,,"[""progressive rock""]","https://static.wixstatic.com/media/9acc25_6711f3b70ba34b68b5f41c06a251e14e~mv2.jpg/v1/fill/w_1300,h_740,al_c/9acc25_6711f3b70ba34b68b5f41c06a251e14e~mv2.jpg","Melbourne, Australia",Madder Lake,https://www.lanewaymusic.com.au/madder-lake,,published,rc_b9181116,madder-lake-9cd7ac,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/madder-lake"",""summary"":""Official biography of Madder Lake from Laneway Music"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:04.687Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/madder-lake"",""summary"":""Genre mentioned in the biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:04.687Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/madder-lake"",""summary"":""Location mentioned in the biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:04.687Z""}]",2026-07-25T04:54:34.143Z
rca_33bd6ddc,"Mark Williams, originally from New Zealand, has lived in Australia since the late 70s and has a long and rich music history in both countries. He is well known for his energetic live performances and his powerhouse rock/soul voice. He has released numerous albums, and has a string of hit singles in New Zealand and Australia, including the smash hit 'Show No Mercy' from 1990 and a version of 'Time After Time' with Tara Morice from the movie Strictly Ballroom.",0.99,2026-07-25T03:28:27.319Z,,"[""rock"",""soul""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Australia/New Zealand,Mark Williams,https://www.lanewaymusic.com.au/mark-williams,,published,rc_b9181116,mark-williams-7ce381,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/mark-williams"",""summary"":""Biographical information about Mark Williams"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:28.437Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/mark-williams"",""summary"":""Rock and soul genres mentioned in biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:28.437Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/mark-williams"",""summary"":""Mark Williams originally from New Zealand, has lived in Australia since the late 70s"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:28.437Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/mark-williams"",""summary"":""No official website URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:28.437Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/mark-williams"",""summary"":""No hero asset image URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:28.437Z""}]",2026-07-25T04:54:34.143Z
rca_7f5426e0,"Matt Taylor is a living legend in the Australian rock scene, performing and recording for over 40 years. He has delivered Australian Rock and Blues with an Australian Pub Rock edge, with over 20 albums to his name, including work with legendary band ""Chain"" and as a solo artist.",0.99,2026-07-25T03:28:27.319Z,,"[""Australian Rock"",""Blues"",""Australian Pub Rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",,Matt Taylor,https://www.lanewaymusic.com.au/matt-taylor,,published,rc_b9181116,matt-taylor-3fca90,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/matt-taylor"",""summary"":""Biographical information about Matt Taylor's music career"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:46.134Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/matt-taylor"",""summary"":""Genres mentioned in Matt Taylor's biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:46.134Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/matt-taylor"",""summary"":""No location mentioned in Matt Taylor's biography"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:48:46.134Z""}]",2026-07-25T04:54:34.143Z
rca_da93a5ae,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Mike Rudd,https://www.lanewaymusic.com.au/mike-rudd,,skipped,rc_b9181116,mike-rudd-d25a70,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Mike Rudd on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_ff514d19,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,Mississippi Shakedown,https://www.lanewaymusic.com.au/mississippishakedown,,skipped,rc_b9181116,mississippi-shakedown-e85b2e,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Mississippi Shakedown on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_a6c3e440,"Mother Goose formed in Dunedin, New Zealand in September 1975. The band moved to Australia in late 1976 and built up a huge following with their high-energy stage show and exceptional musicianship. They were signed to Mushroom Records in 1977 and released several albums, including 'Stuffed', 'Don't Believe in Fairytales', and 'This is the Life'.",0.99,2026-07-25T03:28:27.319Z,,[],"https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png","Dunedin, New Zealand",Mother Goose,https://www.lanewaymusic.com.au/mothergoose,,published,rc_b9181116,mother-goose-a042f7,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/mothergoose"",""summary"":""Official biography of Mother Goose on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:49:27.037Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/mothergoose"",""summary"":""Mother Goose formed in Dunedin, New Zealand"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:49:27.037Z""}]",2026-07-25T04:54:34.143Z
rca_bf918952,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,New Age,https://www.lanewaymusic.com.au/new-age,,skipped,rc_b9181116,new-age-5ec5f2,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as New Age on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_2a30f010,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,Old Blue Dogs,https://www.lanewaymusic.com.au/oldbluedogs,,skipped,rc_b9181116,old-blue-dogs-aff3ff,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Old Blue Dogs on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_1e3e2d2e,"Pat Powell, also known as Patou, is one of Australia's most accomplished vocal talents with a career spanning over four decades. He has shared the stage with musical giants, honing his art of commanding attention with a unique combination of soulful understatement and compelling passion. As a session singer, he has recorded with artists like James Freud, Max Q, and Jenny Morris, and has toured with Kylie Minogue worldwide.",0.99,2026-07-25T03:28:27.319Z,,[],"https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Australia,Pat Powell,https://www.lanewaymusic.com.au/patpowell,,published,rc_b9181116,pat-powell-9c1dab,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/patpowell"",""summary"":""Biographical information about Pat Powell's career and accomplishments"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:50:08.587Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/patpowell"",""summary"":""Location mentioned as Australia"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:50:08.587Z""}]",2026-07-25T04:54:34.143Z
rca_4f6c2da8,"Peter Money is a singer-songwriter from Perth, known for his honest and raw, yet polished and poetic music. He invites listeners into his life with every note, creating a sense of familiarity. Inspired by folk, pop, and rock, his songs are heartfelt and relatable.",0.99,2026-07-25T03:28:27.319Z,,"[""folk"",""pop"",""rock""]","https://static.wixstatic.com/media/9acc25_bbe611ddf9be4917b5aaa56eeaaecaff~mv2.jpg/v1/fill/w_781,h_783,al_c/9acc25_bbe611ddf9be4917b5aaa56eeaaecaff~mv2.jpg",Perth,Peter Money,https://www.lanewaymusic.com.au/petermoney,,published,rc_b9181116,peter-money-070b00,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/petermoney"",""summary"":""The biography of Peter Money on the Laneway Music website."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:50:29.230Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/petermoney"",""summary"":""The genres mentioned as inspirations for Peter Money's music on the Laneway Music website."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:50:29.230Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/petermoney"",""summary"":""Peter Money's hometown mentioned on the Laneway Music website."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:50:29.230Z""}]",2026-07-25T04:54:34.143Z
rca_74e5c5ac,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,Phil Manning,https://www.lanewaymusic.com.au/phil-manning,,skipped,rc_b9181116,phil-manning-1360cf,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Phil Manning on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_f9a1726f,"Pray TV began in 1987 in Melbourne, Australia. The band had various members over the years, with consistent members Aidan Halloran (vocals) and Martin Kennedy (guitar/bass). They were swept up in the major label frenzy following Nirvana's success and disbanded in 1997. Laneway Music is proud to have Pray TV's catalogue.",0.99,2026-07-25T03:28:27.319Z,,"[""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png","Melbourne, Australia",Pray TV,https://www.lanewaymusic.com.au/pray-tv,,published,rc_b9181116,pray-tv-7d03c6,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/pray-tv"",""summary"":""Biographical information about Pray TV's history and members."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:54:25.025Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/pray-tv"",""summary"":""Genre information about Pray TV."",""confidenceScore"":0.5,""checkedAt"":""2026-07-25T03:54:25.025Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/pray-tv"",""summary"":""Location information about Pray TV."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:54:25.025Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/pray-tv"",""summary"":""No official website URL found."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:54:25.025Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/pray-tv"",""summary"":""No hero asset image URL found."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:54:25.025Z""}]",2026-07-25T04:54:34.143Z
rca_b435b720,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Radio KSG,https://www.lanewaymusic.com.au/radioksg,,skipped,rc_b9181116,radio-ksg-7ee93f,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Radio KSG on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_2ce261a8,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,ReggaeSPYS,https://www.lanewaymusic.com.au/reggaespys,,skipped,rc_b9181116,reggaespys-7cec64,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as ReggaeSPYS on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_85b9306e,"Remora are a Melbourne rock band with a pedigree in cult bands forged across many years (Pseudo Echo, James Freud & Berlin, Stealer, Argus). In addition to producing excellent original material, Remora have released two albums paying tribute to some of the Classic Rock greats of years gone by.",0.99,2026-07-25T03:28:27.319Z,,"[""rock"",""classic rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Melbourne,Remora,https://www.lanewaymusic.com.au/remora,,published,rc_b9181116,remora-2403be,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/remora"",""summary"":""Official biography of Remora on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:55:15.669Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/remora"",""summary"":""Genres inferred from biography on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:55:15.669Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/remora"",""summary"":""Location mentioned in biography on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:55:15.669Z""}]",2026-07-25T04:54:34.143Z
